transaction_id,debit_account_no,credit_account_no,transaction_amount,transaction_date
NB800215278,ACC00050181,ACC00050176,17953.32,2024-03-13 15:20:30
NB104538059,ACC00050179,ACC00050176,49332.24,2024-03-13 20:10:43
NB547106082,ACC00050177,ACC00050176,13350.7,2024-03-14 03:15:39
NB205127712,ACC00050177,ACC00050176,13623.0,2024-03-14 09:33:48
NB497511353,ACC00050185,ACC00050182,24431.84,2024-02-24 19:51:37
NB468873060,ACC00050183,ACC00050182,7849.85,2024-02-25 07:24:47
NB196820387,ACC00050185,ACC00050182,21446.23,2024-02-25 17:35:16
NB449192194,ACC00050186,ACC00050182,19642.24,2024-02-26 16:34:50
NB714601698,ACC00050191,ACC00050187,3172.55,2024-03-19 05:29:54
NB892664597,ACC00050189,ACC00050187,25973.93,2024-03-19 12:12:56
NB242682783,ACC00050189,ACC00050187,13321.39,2024-03-19 20:54:26
NB234467379,ACC00050188,ACC00050187,17304.53,2024-03-20 05:22:19
NB325121219,ACC00050199,ACC00050195,13502.91,2024-09-18 17:55:11
NB860428847,ACC00050196,ACC00050195,25344.11,2024-09-19 00:16:15
NB864656422,ACC00050196,ACC00050195,10541.98,2024-09-19 06:49:40
NB608342624,ACC00050199,ACC00050195,937.52,2024-09-19 18:23:11
NB228100437,ACC00050199,ACC00050195,41518.82,2024-09-19 20:52:26
NB245803559,ACC00050199,ACC00050195,16602.29,2024-09-20 01:01:04
NB635531182,ACC00050198,ACC00050195,20695.65,2024-09-20 02:42:34
NB192464322,ACC00050198,ACC00050195,14719.84,2024-09-20 21:14:22
NB814660585,ACC00050197,ACC00050195,10636.26,2024-09-21 04:35:46
NB805017702,ACC00050207,ACC00050200,36206.78,2024-12-02 16:04:18
NB621685529,ACC00050202,ACC00050200,29644.52,2024-12-03 15:44:34
NB940436869,ACC00050203,ACC00050200,4959.17,2024-12-04 02:28:27
NB283373241,ACC00050214,ACC00050209,19041.87,2024-02-06 18:20:00
NB560647802,ACC00050218,ACC00050209,38035.92,2024-02-08 18:28:21
NB424390924,ACC00050216,ACC00050209,8784.6,2024-02-09 05:56:30
NB568256223,ACC00050225,ACC00050221,10622.95,2024-08-04 15:26:00
NB255516084,ACC00050222,ACC00050221,16617.88,2024-08-04 17:32:54
NB196415991,ACC00050225,ACC00050221,49692.19,2024-08-05 09:42:37
NB803781544,ACC00050226,ACC00050221,42874.34,2024-08-05 23:49:36
NB292618174,ACC00050224,ACC00050221,40006.2,2024-08-06 10:46:25
NB191136549,ACC00050225,ACC00050221,33964.46,2024-08-07 18:54:20
NB868820836,ACC00050228,ACC00050227,27783.74,2024-09-10 13:46:14
NB465391955,ACC00050231,ACC00050227,167.73,2024-09-11 05:13:36
NB851711339,ACC00050228,ACC00050227,31062.92,2024-09-12 20:48:05
NB778687162,ACC00050234,ACC00050232,7916.68,2024-05-19 13:44:35
NB815533456,ACC00050237,ACC00050232,40883.16,2024-05-19 19:21:47
NB742409579,ACC00050236,ACC00050232,12972.08,2024-05-20 13:22:38
NB579453014,ACC00050244,ACC00050240,39080.1,2024-05-03 05:54:56
NB913362582,ACC00050246,ACC00050240,47359.01,2024-05-03 18:14:36
NB917957445,ACC00050244,ACC00050240,7252.85,2024-05-04 13:20:31
NB731804369,ACC00050255,ACC00050251,24783.83,2024-05-01 11:37:00
NB698334101,ACC00050253,ACC00050251,9499.4,2024-05-02 00:36:38
NB570683509,ACC00050252,ACC00050251,16915.07,2024-05-02 05:31:16
NB658567733,ACC00050253,ACC00050251,39244.31,2024-05-02 15:19:19
NB581112370,ACC00050253,ACC00050251,3128.2,2024-05-04 20:33:41
NB779743653,ACC00050252,ACC00050251,8347.72,2024-05-05 15:57:37
NB967143754,ACC00050261,ACC00050256,17903.78,2024-02-08 21:05:22
NB504637299,ACC00050269,ACC00050267,45949.1,2024-08-16 22:23:32
NB996135592,ACC00050278,ACC00050267,24426.05,2024-08-19 01:33:31
NB157313488,ACC00050272,ACC00050267,38142.56,2024-08-19 08:54:28
NB216921125,ACC00050272,ACC00050267,6104.42,2024-08-20 00:32:34
NB704077182,ACC00050280,ACC00050279,39703.02,2024-06-10 04:34:28
NB334371904,ACC00050283,ACC00050279,13934.68,2024-06-10 14:09:44
NB309837332,ACC00050281,ACC00050279,23159.49,2024-06-11 00:41:40
NB855348576,ACC00050280,ACC00050279,25345.53,2024-06-11 01:34:30
NB681649638,ACC00050280,ACC00050279,7514.68,2024-06-11 10:50:04
NB498509877,ACC00050290,ACC00050284,10427.22,2024-10-04 11:51:20
NB752467914,ACC00050291,ACC00050284,26023.69,2024-10-05 02:43:15
NB394379493,ACC00050292,ACC00050284,31628.44,2024-10-05 03:10:34
NB758537920,ACC00050291,ACC00050284,556.24,2024-10-05 05:33:04
NB938864308,ACC00050296,ACC00050295,34265.56,2024-11-18 08:49:34
NB310119907,ACC00050302,ACC00050295,7833.66,2024-11-21 12:20:01
NB127671395,ACC00050308,ACC00050306,9987.8,2024-02-10 18:53:21
NB281743732,ACC00050310,ACC00050306,46187.97,2024-02-11 00:58:59
NB347371280,ACC00050309,ACC00050306,42256.17,2024-02-11 21:49:23
NB398256519,ACC00050309,ACC00050306,47193.36,2024-02-12 01:15:58
NB862719776,ACC00050310,ACC00050306,28639.12,2024-02-13 08:18:52
NB167022616,ACC00050307,ACC00050306,131.79,2024-02-13 17:28:28
NB250418326,ACC00050308,ACC00050306,10003.95,2024-02-14 00:32:39
NB125305872,ACC00050313,ACC00050311,26250.81,2024-08-05 16:22:00
NB625524009,ACC00050316,ACC00050311,37243.8,2024-08-06 23:40:52
NB309290025,ACC00050323,ACC00050319,16805.83,2024-10-27 19:04:00
NB333418063,ACC00050333,ACC00050329,8919.72,2024-07-17 13:34:00
NB753203901,ACC00050332,ACC00050329,244.66,2024-07-17 23:44:55
NB750604494,ACC00050331,ACC00050329,34866.59,2024-07-18 14:30:56
NB401552471,ACC00050338,ACC00050335,4643.11,2024-02-11 20:32:00
NB972076222,ACC00050336,ACC00050335,49701.07,2024-02-12 21:04:46
NB768521566,ACC00050341,ACC00050340,40047.58,2024-10-06 15:16:00
NB578614477,ACC00050343,ACC00050340,47445.94,2024-10-07 04:07:03
NB299605164,ACC00050342,ACC00050340,16807.28,2024-10-07 19:37:39
NB263955412,ACC00050343,ACC00050340,35804.36,2024-10-09 03:37:26
NB652118874,ACC00050353,ACC00050345,45202.84,2024-06-25 05:53:22
NB898697213,ACC00050354,ACC00050345,40933.89,2024-06-26 07:05:01
NB444005417,ACC00050353,ACC00050345,44512.26,2024-06-26 20:25:51
NB911446048,ACC00050354,ACC00050345,24706.87,2024-06-27 21:58:09
NB934443868,ACC00050364,ACC00050357,33197.94,2024-06-26 14:49:00
NB901939773,ACC00050361,ACC00050357,26166.59,2024-06-26 22:15:05
NB546307233,ACC00050359,ACC00050357,16339.49,2024-06-27 07:01:34
NB264291603,ACC00050362,ACC00050357,48310.93,2024-06-27 08:42:53
NB185847285,ACC00050365,ACC00050357,18005.67,2024-06-27 15:45:11
NB465609131,ACC00050359,ACC00050357,45595.36,2024-06-28 01:44:53
NB561177374,ACC00050360,ACC00050357,11627.68,2024-06-28 02:43:01
NB757816801,ACC00050362,ACC00050357,23683.27,2024-06-28 21:38:28
NB173980400,ACC00050373,ACC00050366,6020.6,2024-09-06 23:53:03
NB734778791,ACC00050374,ACC00050366,28150.98,2024-09-08 03:01:25
NB832055148,ACC00050375,ACC00050366,5912.55,2024-09-08 07:45:50
NB402943486,ACC00050375,ACC00050366,34487.12,2024-09-09 04:15:43
NB478202591,ACC00050380,ACC00050377,14790.02,2024-02-03 01:06:08
NB408223246,ACC00050381,ACC00050377,38261.44,2024-02-03 08:44:08
NB958989249,ACC00050382,ACC00050377,44059.96,2024-02-04 03:52:41
NB823446413,ACC00050378,ACC00050377,8563.1,2024-02-04 15:53:49
NB953242724,ACC00050382,ACC00050377,7181.06,2024-02-04 18:49:01
NB206555055,ACC00050380,ACC00050377,17736.67,2024-02-05 19:55:37
NB480730029,ACC00050380,ACC00050377,16788.32,2024-02-06 00:56:49
NB316079735,ACC00050381,ACC00050377,29015.73,2024-02-06 08:50:07
NB725005061,ACC00050384,ACC00050383,44099.87,2024-02-10 02:42:39
NB986093168,ACC00050399,ACC00050394,5440.67,2024-02-24 18:26:06
NB468717317,ACC00050405,ACC00050394,34882.87,2024-02-25 11:06:21
NB783251574,ACC00050399,ACC00050394,37670.71,2024-02-25 17:19:37
NB482001262,ACC00050402,ACC00050394,20335.16,2024-02-26 00:29:56
NB262991857,ACC00050402,ACC00050394,27596.05,2024-02-26 02:44:39
NB687670913,ACC00050411,ACC00050406,40760.26,2024-05-27 17:44:00
NB452554817,ACC00050407,ACC00050406,5070.52,2024-05-27 21:34:02
NB354889297,ACC00050412,ACC00050406,1224.88,2024-05-27 23:13:32
NB821523889,ACC00050407,ACC00050406,2557.4,2024-05-29 04:57:08
NB993193214,ACC00050414,ACC00050413,8802.06,2024-07-25 11:19:00
NB271849901,ACC00050416,ACC00050413,46506.03,2024-07-26 10:03:54
NB354562629,ACC00050432,ACC00050423,27495.71,2024-11-15 04:22:12
NB528891253,ACC00050424,ACC00050423,26599.74,2024-11-15 09:14:32
NB160881372,ACC00050428,ACC00050423,47372.34,2024-11-15 13:01:51
NB108427353,ACC00050431,ACC00050423,34026.09,2024-11-15 20:10:10
NB689700533,ACC00050424,ACC00050423,36202.85,2024-11-16 19:30:12
NB427266220,ACC00050440,ACC00050434,27727.97,2024-06-23 19:43:00
NB715673413,ACC00050440,ACC00050434,46762.73,2024-06-23 20:56:55
NB672960996,ACC00050439,ACC00050434,11818.84,2024-06-24 21:55:00
NB455506677,ACC00050456,ACC00050446,41623.66,2024-10-07 17:34:21
NB536498577,ACC00050450,ACC00050446,17843.88,2024-10-08 14:13:57
NB536650379,ACC00050452,ACC00050446,25058.53,2024-10-09 19:52:42
NB736658819,ACC00050451,ACC00050446,49937.33,2024-10-10 07:21:35
NB825358459,ACC00050465,ACC00050458,49787.59,2024-08-27 03:13:34
NB740964471,ACC00050465,ACC00050458,17775.36,2024-08-27 15:54:37
NB699852254,ACC00050466,ACC00050458,27707.93,2024-08-28 06:11:53
NB136511190,ACC00050472,ACC00050467,14510.24,2024-07-13 15:44:00
NB146038344,ACC00050469,ACC00050467,35457.98,2024-07-13 23:17:08
NB725162489,ACC00050474,ACC00050467,31711.73,2024-07-14 11:39:37
NB681551165,ACC00050477,ACC00050467,9200.4,2024-07-15 04:09:00
NB289142468,ACC00050469,ACC00050467,4055.52,2024-07-15 08:04:05
NB139543514,ACC00050483,ACC00050478,30784.64,2024-07-12 10:24:00
NB861392029,ACC00050483,ACC00050478,17623.17,2024-07-13 03:48:09
NB158664095,ACC00050488,ACC00050478,44725.71,2024-07-13 18:48:21
NB111117878,ACC00050481,ACC00050478,39416.26,2024-07-13 20:56:50
NB184562566,ACC00050481,ACC00050478,11853.7,2024-07-14 04:47:12
NB667232965,ACC00050481,ACC00050478,14950.71,2024-07-14 14:29:51
NB582990272,ACC00050482,ACC00050478,17556.55,2024-07-14 23:56:28
NB483391528,ACC00050479,ACC00050478,15591.81,2024-07-15 02:51:38
NB400912948,ACC00050479,ACC00050478,3336.68,2024-07-15 23:09:47
NB161613427,ACC00050487,ACC00050478,33900.35,2024-07-16 12:34:02
NB282886808,ACC00050492,ACC00050489,20696.62,2024-04-04 23:53:20
NB805057669,ACC00050492,ACC00050489,21615.06,2024-04-05 00:56:29
NB489527207,ACC00050493,ACC00050489,45935.25,2024-04-05 15:24:18
NB232770404,ACC00050490,ACC00050489,1181.44,2024-04-05 19:50:50
NB168569831,ACC00050496,ACC00050494,18335.95,2024-03-06 20:56:47
NB440263025,ACC00050495,ACC00050494,15708.86,2024-03-07 15:44:05
NB444764824,ACC00050496,ACC00050494,47356.87,2024-03-09 04:31:55
NB664166401,ACC00050495,ACC00050494,27097.08,2024-03-09 13:12:09
NB240323185,ACC00050507,ACC00050499,40600.13,2024-04-20 06:51:29
NB725064741,ACC00050508,ACC00050499,45489.75,2024-04-20 15:42:22
NB476765157,ACC00050506,ACC00050499,7780.52,2024-04-22 20:55:16
NB826008445,ACC00050507,ACC00050499,7021.72,2024-04-23 00:25:00
NB850738390,ACC00050513,ACC00050509,4577.36,2024-06-13 14:59:52
NB272041112,ACC00050510,ACC00050509,36218.66,2024-06-14 00:35:23
NB863346738,ACC00050511,ACC00050509,6128.73,2024-06-14 06:49:10
NB217958470,ACC00050510,ACC00050509,41346.22,2024-06-14 14:47:40
NB504398749,ACC00050511,ACC00050509,49679.95,2024-06-14 20:17:00
NB278072737,ACC00050510,ACC00050509,24279.74,2024-06-15 05:18:38
NB890178860,ACC00050512,ACC00050509,9114.29,2024-06-15 23:40:43
NB577061268,ACC00050514,ACC00050509,26001.89,2024-06-16 06:18:57
NB853747313,ACC00050518,ACC00050515,8893.86,2024-05-21 14:03:00
NB390638194,ACC00050519,ACC00050515,20045.05,2024-05-22 02:44:55
NB815472507,ACC00050516,ACC00050515,40162.98,2024-05-23 09:09:07
NB163016567,ACC00050522,ACC00050515,43989.62,2024-05-23 10:05:48
NB513513046,ACC00050525,ACC00050524,47141.59,2024-02-03 17:43:14
NB819448322,ACC00050528,ACC00050524,10460.02,2024-02-04 15:00:07
NB148835906,ACC00050525,ACC00050524,37799.17,2024-02-04 23:13:18
NB579548756,ACC00050526,ACC00050524,43252.61,2024-02-05 05:39:27
NB802844193,ACC00050526,ACC00050524,23649.26,2024-02-05 21:15:20
NB683724476,ACC00050526,ACC00050524,24362.45,2024-02-06 03:06:36
NB975939880,ACC00050528,ACC00050524,19203.55,2024-02-06 05:36:28
NB247078193,ACC00050536,ACC00050529,25646.37,2024-12-05 14:40:56
NB133541679,ACC00050540,ACC00050539,8502.37,2024-04-16 23:27:11
NB658504923,ACC00050553,ACC00050548,25513.62,2024-03-15 19:00:05
NB773454252,ACC00050549,ACC00050548,23893.11,2024-03-16 22:19:11
NB139133257,ACC00050562,ACC00050555,17921.86,2024-09-25 17:28:00
NB681718855,ACC00050562,ACC00050555,22314.34,2024-09-26 00:38:02
NB578655565,ACC00050561,ACC00050555,16181.25,2024-09-26 05:03:02
NB242223828,ACC00050561,ACC00050555,1079.78,2024-09-26 20:54:43
NB160842881,ACC00050559,ACC00050555,15660.09,2024-09-26 23:25:50
NB453393895,ACC00050560,ACC00050555,13841.85,2024-09-27 16:59:32
NB509848380,ACC00050572,ACC00050567,43816.43,2024-05-03 19:35:00
NB804504951,ACC00050571,ACC00050567,43718.93,2024-05-04 03:23:48
NB228266901,ACC00050571,ACC00050567,6387.1,2024-05-04 05:28:12
NB962965472,ACC00050569,ACC00050567,27505.79,2024-05-04 08:02:53
NB690897839,ACC00050570,ACC00050567,20327.33,2024-05-04 17:31:37
NB473795322,ACC00050570,ACC00050567,25982.56,2024-05-05 11:23:58
NB739920253,ACC00050574,ACC00050573,39773.07,2024-01-16 11:41:45
NB227208286,ACC00050578,ACC00050573,16396.29,2024-01-17 05:29:26
NB735304481,ACC00050574,ACC00050573,30743.7,2024-01-17 19:16:39
NB838633150,ACC00050581,ACC00050580,25206.6,2024-04-06 10:43:59
NB305256900,ACC00050594,ACC00050590,21515.27,2024-08-10 13:15:31
NB887312958,ACC00050592,ACC00050590,14260.21,2024-08-11 00:17:47
NB970277984,ACC00050595,ACC00050590,32510.2,2024-08-11 01:19:31
NB886710628,ACC00050592,ACC00050590,38873.55,2024-08-11 19:01:50
NB341627721,ACC00050591,ACC00050590,42552.87,2024-08-12 04:12:04
NB308213348,ACC00050592,ACC00050590,3913.08,2024-08-12 08:39:18
NB249731512,ACC00050595,ACC00050590,43338.71,2024-08-12 22:51:20
NB147123655,ACC00050603,ACC00050598,13350.0,2024-12-20 14:34:56
NB493023578,ACC00050602,ACC00050598,42738.64,2024-12-21 09:36:44
NB953018510,ACC00050601,ACC00050598,4875.3,2024-12-22 08:32:06
NB834753010,ACC00050603,ACC00050598,42804.85,2024-12-23 14:44:05
NB155710338,ACC00050603,ACC00050598,13042.4,2024-12-23 22:06:34
NB644202487,ACC00050599,ACC00050598,10749.03,2024-12-24 06:33:33
NB796390027,ACC00050609,ACC00050604,47926.47,2024-03-12 15:20:00
NB991487841,ACC00050608,ACC00050604,32676.04,2024-03-12 20:15:17
NB438223718,ACC00050608,ACC00050604,43656.77,2024-03-13 22:12:32
NB293308635,ACC00050606,ACC00050604,3047.86,2024-03-14 02:18:06
NB981466443,ACC00050605,ACC00050604,28101.04,2024-03-14 07:43:33
NB689026122,ACC00050608,ACC00050604,8767.33,2024-03-14 17:38:30
NB937054190,ACC00050609,ACC00050604,17911.17,2024-03-14 21:22:41
NB584129663,ACC00050617,ACC00050610,16132.87,2024-11-26 19:31:00
NB545304542,ACC00050617,ACC00050610,42006.1,2024-11-27 18:19:08
NB406807573,ACC00050618,ACC00050610,10124.3,2024-11-27 22:02:53
NB395610550,ACC00050613,ACC00050610,25775.53,2024-11-28 20:39:45
NB372229123,ACC00050617,ACC00050610,36157.73,2024-11-29 04:10:33
NB650516516,ACC00050619,ACC00050610,3335.02,2024-11-29 19:00:15
NB317644220,ACC00050624,ACC00050621,27257.12,2024-02-23 11:35:03
NB306515293,ACC00050622,ACC00050621,13451.44,2024-02-24 04:10:15
NB861586286,ACC00050623,ACC00050621,20132.89,2024-02-25 01:45:52
NB154984599,ACC00050628,ACC00050626,9554.03,2024-06-28 04:04:11
NB302847846,ACC00050631,ACC00050626,43181.6,2024-06-28 18:08:24
NB480915599,ACC00050630,ACC00050626,33931.27,2024-06-29 04:47:17
NB488098722,ACC00050637,ACC00050632,38046.48,2024-08-03 09:56:33
NB935813088,ACC00050638,ACC00050632,37318.85,2024-08-04 19:28:21
NB603640914,ACC00050646,ACC00050641,21125.94,2024-11-08 13:55:00
NB371515264,ACC00050650,ACC00050641,38298.97,2024-11-10 03:22:41
NB381427678,ACC00050643,ACC00050641,26710.22,2024-11-10 09:19:21
NB444870331,ACC00050650,ACC00050641,19625.64,2024-11-10 22:02:35
NB149491159,ACC00050649,ACC00050641,41363.81,2024-11-11 01:39:20
NB233314205,ACC00050646,ACC00050641,40666.35,2024-11-11 03:37:21
NB728469440,ACC00050657,ACC00050651,46166.36,2024-05-03 21:25:30
NB186195762,ACC00050652,ACC00050651,10274.27,2024-05-04 10:17:28
NB677310376,ACC00050653,ACC00050651,44428.31,2024-05-05 08:02:36
NB102215835,ACC00050655,ACC00050651,31118.19,2024-05-05 15:29:02
NB822770868,ACC00050661,ACC00050659,43825.02,2024-03-14 16:16:57
NB150960223,ACC00050663,ACC00050659,22602.33,2024-03-15 08:01:59
NB601364280,ACC00050669,ACC00050665,39740.21,2024-09-14 00:37:30
NB995746812,ACC00050669,ACC00050665,49753.75,2024-09-14 09:24:27
NB774860080,ACC00050667,ACC00050665,5810.17,2024-09-15 00:44:58
NB651406861,ACC00050669,ACC00050665,18573.55,2024-09-15 08:25:52
NB709299963,ACC00050677,ACC00050670,30129.83,2024-11-19 18:28:00
NB336508974,ACC00050672,ACC00050670,3298.22,2024-11-20 13:27:07
NB394810996,ACC00050671,ACC00050670,24675.94,2024-11-21 12:25:48
NB982864579,ACC00050681,ACC00050670,15576.03,2024-11-21 20:18:07
NB867325349,ACC00050681,ACC00050670,22723.3,2024-11-22 00:21:02
NB939890584,ACC00050671,ACC00050670,30244.34,2024-11-22 06:56:44
NB546141409,ACC00050689,ACC00050682,39380.37,2024-07-14 23:14:31
NB994949451,ACC00050689,ACC00050682,12651.06,2024-07-16 04:39:48
NB261929259,ACC00050683,ACC00050682,20635.2,2024-07-17 07:37:24
NB428655768,ACC00050691,ACC00050682,36980.85,2024-07-17 20:05:28
NB680893158,ACC00050694,ACC00050692,8729.72,2024-10-29 19:17:07
NB201333446,ACC00050693,ACC00050692,1513.95,2024-10-30 13:51:49
NB478208655,ACC00050694,ACC00050692,25586.76,2024-10-31 08:50:48
NB832924437,ACC00050701,ACC00050697,28711.2,2024-03-13 22:10:32
NB314646775,ACC00050705,ACC00050697,23532.13,2024-03-14 01:07:38
NB930879730,ACC00050703,ACC00050697,34030.84,2024-03-14 06:49:01
NB762122318,ACC00050700,ACC00050697,14290.51,2024-03-14 19:20:34
NB514008315,ACC00050700,ACC00050697,36341.71,2024-03-15 01:34:11
NB476258116,ACC00050704,ACC00050697,31921.12,2024-03-15 06:47:56
NB407522823,ACC00050699,ACC00050697,23327.74,2024-03-15 08:25:09
NB628362259,ACC00050714,ACC00050706,21826.87,2024-02-20 18:11:00
NB934549728,ACC00050709,ACC00050706,36865.01,2024-02-22 00:48:22
NB698483813,ACC00050709,ACC00050706,14680.18,2024-02-22 04:02:01
NB218523551,ACC00050708,ACC00050706,19930.6,2024-02-22 12:02:21
NB459767496,ACC00050715,ACC00050706,27941.47,2024-02-22 13:37:17
NB857707301,ACC00050707,ACC00050706,33642.45,2024-02-22 22:09:25
NB134001446,ACC00050715,ACC00050706,34467.22,2024-02-23 02:59:39
NB368407175,ACC00050713,ACC00050706,22994.13,2024-02-23 08:24:05
NB528704921,ACC00050710,ACC00050706,39174.93,2024-02-23 20:13:28
NB447481385,ACC00050720,ACC00050716,8929.0,2024-06-12 19:54:09
NB373508973,ACC00050719,ACC00050716,22052.63,2024-06-13 03:59:46
NB891201119,ACC00050721,ACC00050716,1293.2,2024-06-13 11:19:15
NB415209257,ACC00050724,ACC00050716,28831.64,2024-06-14 17:21:27
NB714474816,ACC00050729,ACC00050726,27788.67,2024-10-19 02:38:11
NB994109879,ACC00050727,ACC00050726,16945.05,2024-10-19 23:09:19
NB521272381,ACC00050729,ACC00050726,16634.64,2024-10-20 10:37:18
NB423725584,ACC00050729,ACC00050726,39500.02,2024-10-20 23:35:31
NB422907190,ACC00050730,ACC00050726,46539.61,2024-10-21 16:32:06
NB120702483,ACC00050727,ACC00050726,41377.15,2024-10-21 17:11:12
NB800387569,ACC00050728,ACC00050726,21707.16,2024-10-21 18:16:24
NB369532997,ACC00050736,ACC00050731,17526.11,2024-04-11 19:40:13
NB348089050,ACC00050734,ACC00050731,2560.95,2024-04-12 11:23:02
NB813240544,ACC00050734,ACC00050731,6142.66,2024-04-13 05:28:06
NB325575815,ACC00050736,ACC00050731,36812.43,2024-04-14 05:12:11
NB128682653,ACC00050734,ACC00050731,15578.4,2024-04-14 08:46:23
NB163649756,ACC00050733,ACC00050731,47621.81,2024-04-14 15:24:21
NB866142840,ACC00050741,ACC00050737,4286.67,2024-12-18 21:56:11
NB300744340,ACC00050740,ACC00050737,26914.9,2024-12-18 22:31:01
NB567236233,ACC00050743,ACC00050737,45783.33,2024-12-19 13:06:08
NB670848359,ACC00050743,ACC00050737,5043.96,2024-12-20 05:47:43
NB163321038,ACC00050748,ACC00050737,31589.43,2024-12-20 10:59:09
NB611869038,ACC00050752,ACC00050749,22302.81,2024-06-06 06:42:20
NB389955351,ACC00050751,ACC00050749,25909.28,2024-06-07 03:02:01
NB338092060,ACC00050753,ACC00050749,31081.79,2024-06-07 23:07:15
NB525246521,ACC00050752,ACC00050749,14500.4,2024-06-08 07:17:05
NB600696493,ACC00050752,ACC00050749,36248.36,2024-06-09 09:42:49
NB431940367,ACC00050753,ACC00050749,4742.4,2024-06-09 11:58:49
NB813797896,ACC00050768,ACC00050765,29280.63,2024-08-10 23:44:38
NB714349006,ACC00050767,ACC00050765,936.66,2024-08-11 17:38:08
NB649626322,ACC00050769,ACC00050765,33472.12,2024-08-12 03:20:58
NB630076125,ACC00050777,ACC00050772,46800.44,2024-01-16 02:55:31
NB907771614,ACC00050775,ACC00050772,37172.68,2024-01-17 07:59:12
NB647188119,ACC00050774,ACC00050772,8478.11,2024-01-17 22:53:52
NB901316665,ACC00050774,ACC00050772,46748.6,2024-01-18 05:41:59
NB208236933,ACC00050789,ACC00050784,47708.98,2024-12-21 00:47:53
NB543666275,ACC00050789,ACC00050784,28959.62,2024-12-22 02:37:19
NB169133649,ACC00050797,ACC00050792,31413.0,2024-10-09 15:58:00
NB570765970,ACC00050795,ACC00050792,45744.94,2024-10-10 06:18:52
NB845828532,ACC00050794,ACC00050792,18006.94,2024-10-11 21:02:01
